id|date|name|nickname|no_rating|message
91|2020-01-15|27. Felice a Testaccio|AngelaCi88|50|Ambiente raffinato e una cucina impeccabile! Primi piatti spettacolari. Prezzi un po  alti ma adeguati a ciò che mangi. Non vedo l ora di tornarci.
91|2020-01-14|27. Felice a Testaccio|VinCuomo|40|Istituzione. Una cacio e pepe super. Ottima anche la carbonara. Buono anche l’agnello al forno. Menzione speciale al tiramisù preparato da un campano! Prezzi alti, la qualità costa, ma almeno una volta nella vita ci si deve andare.
91|2020-01-13|27. Felice a Testaccio|donatag112|40|Ottimo ristorante. Carciofi alla romana eccellenti, tonnarelli cacio e pepe, mantecati al tavolo, fantastici, polpette ottime. Buono il servizio nonostante il ristorante fosse pienissimo. Ricordatevi di prenotare.
91|2020-01-11|27. Felice a Testaccio|K7318KYdavider|50|Abbiamo deciso di cenare in questo ristorante per merito di Giorgia. Servizio impeccabile ed anche questo decisamente migliore rispetto a quello di Sara....
91|2020-01-11|27. Felice a Testaccio|betto1986|40|Ristorante con cucina tipica romana. Ottima la cacio e pepe e i carciofi alla romana. Assolutamente da provare il tiramisù. Prezzi forse leggermente più alti della media, ma tutto sommato ne vale la pena.
91|2020-01-8|27. Felice a Testaccio|Ely91|50|Toccata e fuga a roma ...consigliato da amici abbiamo preso vari piatti ma la carbonara supera tutto  eccezzioanle ...ristorante accogliente e personale gentilisaimo
91|2020-01-6|27. Felice a Testaccio|tbhmartina|40|Piacevole serata, i primi molto buoni. Davvero carino il fatto che la cacio e pepe venga girata davanti al cliente dal cameriere, un vero spettacolo. Prezzi forse leggermente altini, inoltre da come vedo nelle recensioni non è raro che nello scontrino siano presenti pietanze mai ordinate. Ci siamo ritrovati un bel calice di vino e del pane mai chiesti. Vogliamo comunque credere nella buona fede del ristorante. Nel complesso, bella serata.
91|2020-01-6|27. Felice a Testaccio|martinacM731QT|50|I carciofi sono i più buoni di tutta Roma. Tutto il resto buono, caratteristica il loro mantecare in live la cacio e pepe. Polpette molto buone. Personale simpaticissimo
91|2020-01-6|27. Felice a Testaccio|Andrea_Gallicchio|30|Sono stato a cena in questo ristorante con 5 amici il 30 dicembre.Le aspettative erano alte viste le tantissime recensioni positive e la popolarità di questo ristorante.Devo ammettere che la qualità dei piatti ha confermato le aspettative ma il servizio è stato davvero pessimo:  - Per ordinare il vino, siccome c’è un solo sommelier, abbiamo dovuto attendere più di mezz’ora; mancava poco che arrivassero i primi senza aver il vino in tavola. - Quando ti servono i tonnarelli cacio e pepe il cameriere li mescola animatamente al tavolo; peccato che mi abbia sporcato i pantaloni e anche se gli è u fatto presente se ne è fregato. - Ci è stata presa l’ordinazione delle polpette nonostante fossero poi in realtà finite e questo ci è stato comunicato solo dopo aver finito il primo.Aggiungo che i prezzi sono alti per la media di Roma. Lo sconsiglio.
91|2020-01-6|27. Felice a Testaccio|NuccioRoma|50|Tutto perfetto, piatti sempre ottimi. Una garanzia per chi vuole mangiare bene, passare una serata con amici, senza l’ansia di aver sbagliato locale.
91|2020-01-6|27. Felice a Testaccio|ebe212|30|Pranzo di famiglia per la BefanaGrazie alla cortesia e disponibilità della signora che si occupa delle prenotazioni, riusciamo a trovare un tavolo anche se prenotiamo con poco anticipoOrdiniamo la pasta con la pajata, specialità TestaccinaPurtroppo però era sovrastata dal pecorino che copriva ogni altro sapore. Il resto del pranzo è stato corretto e soprattutto servito con grande simpatia e professionalità 
91|2020-01-6|27. Felice a Testaccio|paoloch77|50|Dire Felice e dire CACIO e pepe è  ormai per me la stessa cosa. Sublime e perfetta direi... anche i secondi sono all altezza rispettando la tradizione romana. Prezzo un po sopra media ma ci sta... ricordarsi di prenotare per tempo
91|2020-01-5|27. Felice a Testaccio|federicam870|50|Una garanzia! Tappa fissa quando si passa per Roma e si vuole assaggiare la vera cucina romana! Provare per credere
91|2020-01-5|27. Felice a Testaccio|danielafz85|50|Sotto consiglio siamo stati in questo posto dove si può assaporare la vera cucina romana. Oltre alla cacio e pepe, loro specialità, abbiamo assaggiato altri piatti tipici...tutto squisito. Decisamente consigliato ma ricordatevi di prenotare altrimenti l attesa è lunga.
91|2020-01-5|27. Felice a Testaccio|Francesco R|40|I migliori ristoranti della tradizione romana sono al testaccio.Locale pulito accogliente ,proprietario presente in sala, personale giovane cordiale e servizio veloce.Locale sempre affollato garantisce la presenza di materie prime fresche.Ottimi i primi , il cacio e pepe lavorato al tavolo numero 1Abbacchio con patate tenerissimo e dolci della casaPrezzo onestoSuggerito per famiglie con bambiniConsigliato ci tornerò.
91|2020-01-5|27. Felice a Testaccio|patrizio g|40|Siamo stati qui il 3 gennaio a cena. Pensavamo di non trovare posto non avendo prenotato invece siamo stati fortunati. Camerieri gentili, la somelier un po  burbera. I vini sono carissimi. Noi abbiamo preso un Merlot laziale da 37,5 cl a 13 €, quando lo stesso vino di fatto costa 7 € da 75 cl. Da mangiare 1 mezze maniche alla gricia e 1 tonnarelli cacio e pepe. Di secondo un abbacchio molto buono a metà con mia moglie e 1 dolce tiramisù molto buono anch esso a metà. Totale 70€. Direi caro parecchio... adatto ai tantissimi turisti stranieri presenti 
91|2020-01-5|27. Felice a Testaccio|mariangelal730|50|Ottimi i primi della tradizione romana, senza eguali. Mitica la cacio e pepe che viene  trasformata  a tavola, fate solo attenzione alle macchie
91|2020-01-4|27. Felice a Testaccio|CalliopeRoma|50|Emozione pura.Ristorante ricercato, con mattoncini a vista, dettagli curati, ambiente caldo ed accogliente.Qualità dei piatti elevata, che soddisfa le aspettative legata alla fama.Carciofo alla romana strabuono. Cacio e pepe mantecata al tavolo, a freddo, che fa assistere alla trasformazione del formaggio in crema deliziosa. Tra le migliori di Roma. Tiramisù rivisitato che i puristi non gradirebbero, ma la crema è buona e il caffè si lascia apprezzare. Servizio veloce, gentile, che concilia eleganza e tradizione.Giusto il rapporto qualità prezzo.
91|2020-01-4|27. Felice a Testaccio|alemorgenstern|50|La migliore trattoria di tutta Roma fino ad ora. Antipasto: carciofi alla romana, buonissimi, morbidi e stufati alla perfezione. La cacio e pepe non ha bisogno di altre spiegazioni, se non: divina. Il tiramisù (rivisitato) ottimo: crema, biscotto, caffè e cioccolato davvero squisiti. Ci tornerei ogni settimana.
91|2020-01-4|27. Felice a Testaccio|michelemS591MD|10|Sono giorni che provo a telefonare per prenotare un tavolo ma non risponde nessuno. Si può prenotare via mail??
91|2020-01-3|27. Felice a Testaccio|chiarac904|50|La qualità e la bontà del cibo serviti nei ristoranti di Roma e Milano non ha davvero eguali!Prezzi che rispecchiano la qualità dei piatti e delle location molto curate e belle esteticamente.Consiglio questo ristorante sia per appuntamenti intimi sia per tavolate di amici.Fate davvero la differenza nella cucina romana!! 
91|2020-01-3|27. Felice a Testaccio|Pigry|50|Consigliato da un amico romano abbiamo provato questo storico ristorante. Ambiente accogliente e gradevole, servizio stra cortese , cibo stupendo. Un dettaglio che abbiamo apprezzato è che i tonnarelli vengono mescolati direttamente al tavolo prima di essere serviti.
91|2020-01-2|27. Felice a Testaccio|franciscofranc|20|Siamo andati a Milano ed il caffè non era come  a Roma. Mi correggo... prendere il caffè a Roma non è come bere un caffè a Milano. Un locale intimo. Senza troppe pretese. Essenziale. Ricorda di fatto la semplicità romana: pane al pane e vino al vino. Nessuno ti accoglie all entrata e se lo fanno ti chiedono di aspettare fuori. Vabbè... dettagli. Quando entri il tuo tavolo è laggiù, quello in fondo, sempre avanti. Accomodatevi. Il menù è davvero molto ricco: sapori della tradizione (e solo della tradizione) che vanno dalla carbonara alla cacio e pepe. Insomma un ristorante che ci tiene alla bandiera: noi siamo Romani e ci sta bene così. Ingredienti di prima scelta, sapori molti forti come vuole la ricetta e pane ovviamente senza sale. Il conto no...ma ci arriviamo più avanti. Ampia scelta di vini...e che vini! I secondi prelibati e sofisticati: polpette al sugo e carciofi fritti. E anche qui il sale c era. Eccome se c era. Dunque, tirando le somme, senza bisogno di allargare la cintura dei pantaloni:Servizio veramente di poco valore, piatti della tradizione cucinati bene ma molto costosi e locale fatto di tavoli e sedie. Buono ma non ritorneremo. 
91|2020-01-2|27. Felice a Testaccio|giacomop191|50|Siamo stati svariate volte da Felice a Testaccio. Il servizio è sempre molto veloce e attento e il cibo davvero ottimo. L ambiente è allegro e piacevole e torniamo sempre volentieri.Unico consiglio: l isolazione termica non funziona nel bagno degli uomini, dove in gennaio si congelava. Andrebbe fatto qualcosa.
91|2020-01-2|27. Felice a Testaccio|fabink_not_mink|40|Mangiato 3 classici primi tutti molto buoni Locale molto famoso in un ambiente più da ristorante che trattoria  Assolutamente consigliato!
91|2020-01-2|27. Felice a Testaccio|impeerl|50|Locale molto elegante situato a pochi minuti dalla fermata della metro Piramide sulla linea B. Si consiglia caldamente la prenotazione data la fortissima richiesta di disponibilità in ogni periodo dell’anno. Siamo stati ben accolti dal personale di sala. Prezzi nella media per Roma, Carbonara eccellente così come le fettuccine mostrate in foto. Abbiamo poi ordinato anche una gricia ed un saltimbocca: la prima davvero squisita, il secondo senza infamia e senza lode. È comunque un posto dove tornerei senza alcun dubbio, grande qualità mista a prezzi nella media.
91|2020-01-1|27. Felice a Testaccio|robertinoa2018|50|Sapevo del nome rinomato, ho scoperto il perché, qualità al top prezzi nella norma , servizio ed accoglienza ottimo , non è possibile Roma senza passare da Felice.
91|2020-01-1|27. Felice a Testaccio|cassiaalves18|50|Cena il 01/01/2020 siamo arrivati alle 19:20 e abbiamo finito per il primo turno alle 21:20 in tranquillità abbiamo mangiato. Servizio ottimo e pratico. Il Mangiare meraviglioso . La carbonara, caccio e pepe e la polpetta al sugo davvero OTTIMO! grazie della bella esperienza. Assolutamente dovete prenotare..... buona serata 
91|2020-01-1|27. Felice a Testaccio|D7883FMmichelea|40|Bel locale con ottimo servizio,  possibilità di avere il vino al bicchiere  Menu a prezzo fisso di Capodanno
91|2019-12-29|27. Felice a Testaccio|G1269OKclaudiam|40|Cacio e pepe e amatriciana ottime, sia il sugo che la consistenza della pasta. La cacio e pepe viene mescolata al momento al tavolo. Personale gentile. Locale molto bello unica piccolissima pecca tavoli molto vicini tra loro. Consigliato!
91|2019-12-29|27. Felice a Testaccio|marco d|40|Ci è stato consigliato e lo facciamo anche noi. Stupendo. Locale bello e ottimo il servizio. Amatriciana e salti in bocca ottimi... dessert favoloso ricotta e visciole... tutto perfetto. Provatelo.
91|2019-12-29|27. Felice a Testaccio|CinziaDeodato|50|Ristorante bello e accogliente. Andati appositamente per la cacio e pepe. Eccellente. Amalgamata a tavola. Il servizio professionale. Accogliente. A pranzo con amici. Hanno allietato la giornata.
91|2019-12-29|27. Felice a Testaccio|AngeloP773|30|Prenotato con largo anticipo la sera del 27/12/19 il secondo turno alle ore 21.30 .al momento dell’ordinazione il cameriere ci ha detto che sia le puntarelle che i carciofi erano terminati. Per un locale così conosciuto credo sia una mancanza molto grave ,non aggiungo altro. Camerieri molto solleciti.
91|2019-12-28|27. Felice a Testaccio|TanneGenova|50|Cena in famiglia durante un soggiorno romano, consigliato da amici. Si respira l’atmosfera della città e il cibo è ottimo, il prezzo è commisurato alla qualità, quantità e professionalità.
91|2019-12-28|27. Felice a Testaccio|E2465FXcecilias|50|Io e le mie 3 Amiche a pranzo a Roma per i nostri 50 anni.... Location molto raffinata personale cordiale e.... Tonnarelli Cacio e pepe da urlo come pure i salti in bocca e le puntarelle ed i carciofi alla romana.... Che dire.... 10 con lode
91|2019-12-24|27. Felice a Testaccio|Exmrpresident|50|Bel locale sempre molto affollato e famoso per la Cacio e Pepe e devo dire che le aspettative erano ben riposte.... piatto super ma anche le altre cose che ho assaggiato erano di ottima qualità. Servizio senza fronzoli ma attento e professionale, per un conto sicuramente corretto. Una bella esperienza da ripetere e consigliare. 
91|2019-12-24|27. Felice a Testaccio|brovellisergio|50|Tonnarelli alla gricia fantastici, abbacchio che si scioglie in bocca, che dire cucina romana da provare assolutamente
91|2019-12-21|27. Felice a Testaccio|JacoPosky21|20|Abbiamo prenotato martedì per giovedì un tavolo da 3, unico disponibile ore 22. Locale storico, da Romano non potevo non andare a provare la cucina di una delle  trattorie  storiche più celebri in città. Caos tra camerieri, ci chiedono quanti siamo almeno 3 volte, tardano ad arrivare i menù. Ordiniamo, personale simpatico tipico da trattoria romana. Chiediamo di poter ordinare il vino, la signora che se ne occupa, con marcato accento non locale, ci dice che è troppo impegnata perché deve aprire 4 bottiglie a 4 tavoli diversi. Arrivano gli antipasti, polpette di bollito squisite, frittata di verdure fredda di frigorifero. Faccio notare la cosa, mi viene risposto dalla direttrice che si, si sono sbagliati a saldarla. Chiedo se può portarmene un altra ma dice che sono terminate. A questo punto chiedo se può farla scaldare leggermente di più, ma sostiene che si sarebbe asciugata troppo quindi o la mangiavo così o la lasciavo. Ho scelto di mangiarla e carinamente la direttrice mi comunica che non me la avrebbe fatta pagare. Ovviamente nel conto era presente e ovviamente ho pagato anche la fruttati a gelida. Il resto della cena non è andato male, anche se assolutamente non all altezza delle aspettative. 150 euro in 3, con una sola bottiglia di vino e nessun dolce. Non torneremo 
91|2019-12-20|27. Felice a Testaccio|937antoninod|50|Una volta serviti abbiamo capito il motivo per il quale è necessario prenotare con anticipo. Locale molto raffinato. Pietanze ricche di materia prima di qualità. Punto forte è la cucina locale. Ottimi i dolci che concludono un piacevolissimo pasto. Prezzi un po’ sopra la media ma che tengono conto di quanto prima motivato.
91|2019-12-19|27. Felice a Testaccio|lucia d|10|Prenotato con larghissimo anticipo ed avevo richiesto alla signora Marzia la cortesia di assegnarci un tavolo tranquillo, non di passaggio: era una ricorrenza da festeggiare. Il pomeriggio della data prenotata mi chiama la signora per confermare : le ricordo la mia richiesta e lei mi rassicura dicendomi di non preoccuparmi. Arriviamo per la cena e ci viene assegnato il tavolo vicino all ingresso : il peggiore del locale. Siamo stati a disagio per tutto il tempo della cena : camerieri continuamente su e giù e persone accalcate all ingresso per chiedere se si fossero posti disponibili, con relativi piumini in braccio, zaini o borse che urtavano la schiena di mio marito, conversazioni del più e del meno degli avventori che attendevano una risposta in merito alla disponibilità di un tavolo.Non abbiamo protestato perchè la risposta sarebbe stata ovvia :  ci dispiace ma questo è l unico tavolo disponibile!  e a quell ora, senza prenotazione non sarebbe stato possibile trovare posto altrove. Non abbiamo voluto fare polemiche per non rovinarci la serata, che però è stata da dimenticare.Se la signora Marzia avesse avuto la correttezza di dire che ci avrebbe assegnato quel tavolo, o che non avrebbe potuto soddisfare le mie richieste, noi avremmo disdetto la prenotazione. Non è questo il modo di comportarsi. Probabilmente i clienti abituali hanno un trattamento completamente diverso.
91|2020-01-19|3. La Fata Ignorante|Explore153222|50|Il mondo è pieno di posti meravigliosi e tante volte ci passiamo davanti senza rendercene conto. Sono capitata in questo ristorante per cena e in poche ore si è guadagnato la top ten dei posti del cuore. I piatti sono ricercati e autentici, l atmosfera elegante e calorosa, la proposta culinaria ricca e diversificata, la carta dei vini di qualità e un arredamento che riempie gli occhi. Tuttavia, l aspetto che mi ha colpito di più è l attenzione del titolare che ci ha regalato un esperienza emozionale con la sua arte nel raccontare il menù. Andate a vedere e a  sentire ...
91|2020-01-18|3. La Fata Ignorante|EmilianoP1976|50|La cosa che colpisce maggiormente di questo locale è la professinalità e la cortesia sia del titolare che dello staff, al giorno d oggi tanto rara quanto apprezzata. Il cibo davvero buono ed un bel locale ci hanno permesso di passare una splendida serata.
91|2020-01-14|3. La Fata Ignorante|contessasilvia|50|Cena a base di pesce di ottima qualità, personale gentilissimo, servizio impeccabile e vino laziale di grande qualità, stra consigliato!! Bravi davvero e ancora complimenti per la qualità e l attenzione verso la clientela!
91|2020-01-14|3. La Fata Ignorante|Eleonora P|50|Piatti buoni , ricercati e non banali ; ottima la qualità delle materie prime. Il locale è piacevole e raffinato e il personale simpatico e disponibile. I dolci pazzeschi ! Tornerò molto presto per provare le altre portate ! ( e il soufflè con il cuore caldo !! )
91|2020-01-9|3. La Fata Ignorante|antoniom546|40|Ristorante carino, abbastanza intimo, accogliente con il titolare molto gentile. Prezzo nella media.
91|2020-01-6|3. La Fata Ignorante|12rma|50|Come preannunciato, sono ritornata a La Fata Ignorante con amici, decisi ad iniziare il nuovo anno all’insegna di un bis dei nostri piatti preferiti per alcuni di noi (uovo pochè, polpo rosticciato, mousse di cioccolato bianco), per gli altri, la scoperta del “sentiero di sapori”! Non credo di esagerare: l’orata in cartafata, scelta ricordando i saggi consigli del proprietario, è pressoché sublime per l’eccelsa qualità (teneressima, a riprova della freschezza del prodotto) e per la sapiente preparazione dello chef, a cui vanno tutti i nostri “Complimenti!”. A distanza di giorni ne ricordiamo ancora la bontà e la presentazione, come geloso cimelio del luogo! Così come ricordiamo la pregiata qualità del Ribolla Giallo, suggerito come accostamento alle pietanze scelte, ottimo sui pasti, e anche brindisi augurale! Ancora confermo che il costo è da rapportare all’alta qualità dei prodotti utilizzati ed è contenuto rispetto all’intero panorama della ristorazione italiana di elevato livello. Così come di elevato livello è la professionalità riscontrata nello staff, che personalmente gradisco quando si entra in un ristorante. Attenzione, discrezione e gentilezza, queste le evidenze del qualificato personale. Ultima ma non banale osservazione: a garanzia dell’attenzione al cliente l’ottima climatizzazione dell’ambiente. Un grazie di cuore per la piacevole serata e un “Arrivederci” a presto!
91|2020-01-3|3. La Fata Ignorante|KenVi7|50|Locale molto accogliente. Cibo di ottima qualità con piatti ricercati. Da Olimpia molto apprezzato il polpo rosticciato, su purea di patate, rosmarino e zenzero.Servizio cortese e professionale. Lo consiglio.
91|2020-01-2|3. La Fata Ignorante|T2149WSfabiom|50|Ambiente accogliente e rilassante, proprietario a modo e socievole, menù di ottimo  livello!  Alla fine abbiamo anche ricevuto uno sconto finale molto gradito. Bravi continuate così
91|2019-12-30|3. La Fata Ignorante|Annizotti|50|Cucina eccellente ..piatti assolutamente da provare!! Personale gentile e disponibile.. da ripetere !!
91|2019-12-29|3. La Fata Ignorante|CeneRomane|50|Accoglienza e prodotti ottimi!  Atmosfera e Ambiente rilassante.  Gamberi e Polpo eccellenti. Vini Top!
91|2019-12-20|3. La Fata Ignorante|63ninni|50|Grandissima sorpresa! L’ispirazione arriva da altre recensioni: decidi di provare e..., è molto meglio di come lo immaginavi. La simpatia di Gianluca, quel giorno era veramente in forma, ha fatto il resto! Da provare senz’altro di sera!
91|2019-12-19|3. La Fata Ignorante|francesca g|40|Locale un po  buio ma accogliente, sia primi sia secondi molto buoni e servizio veloce! Perfetto per chi lavora in zona!!
91|2019-12-17|3. La Fata Ignorante|Abcviaggi|50|Piatti perfetti molto curati. Cucina raffinata e  non mancano piatti tradizionali romani. Locale piacevole e raffinato.
91|2019-12-17|3. La Fata Ignorante|pierpaoloo956|50|Posto accogliente, personale cordialissimo, cibo ottimo. Una serata davvero piacevole alla fata ignorante.
91|2019-12-16|3. La Fata Ignorante|Fabsal63|50|io e mia moglie siamo stati a cena con altre 4 coppie per il compleanno di una cara amica. menù abbastanza ricercato con materie di prima qualità. ho potuto gustare un primo al ragù di polpo e pecorino. molto buono e delicato. per secondo un meraviglioso polpo arrosticciato con purea di patate. mia moglie ha gustato spaghetti aglio olio vongole e chiodini di primo e per secondo riccioli di totano. tutto molto buono eccezionali i vini. abbiamo pasteggiato con vino Kerner buonissimo e successivamente con gewurztraminer. accoglienza calorosa; gianluca ottimo padrone di casa, il servizio puntuale cortese ed educato. Da tornare
91|2019-12-16|3. La Fata Ignorante|Dinosaura83|50|Servizio e cibi eccellenti, ricercatezza e attenzione al dettaglio e alla presentazione dei piatti, atmosfera rilassante e piacevole. Excellent service and food, attention to detail and to the presentation of the dishes, relaxing and pleasant atmosphere.
91|2019-12-16|3. La Fata Ignorante|rebiross|40|Locale accogliente, atmosfera rilassante, tavoli ben distanziati e Gianluca (mio  compaesano  ;-)  è un ottimo padrone di casa. Cibo buono, anche se ho trovato gli antipasti migliori dei primi.
91|2019-12-16|3. La Fata Ignorante|divino1981|30|Locale intimo con una bella atmosfera. La cucina propone dei piatti abbastanza ricercati, anche se nessuno in particolare modo mi ha impressionato, soprattutto se paragonato al prezzo che è medio alto.
91|2019-12-15|3. La Fata Ignorante|giovanigiusti|50|Grande scoperta per merito di un pranzo di lavoro. Parmigiana spaziale, alici fritte e cicoria saltata da sogno. Carbonara buona ma dal sapore molto deciso. Vini del territorio Sirah niente male e Sauvignon top level. PorZioni super abbondanti e begli interni. Ambiente moderno e servizio attento.
91|2019-12-14|3. La Fata Ignorante|SimonettaRossi|50|Location moderna e interessante; ambiente accogliente, ben arredato, tranquillo e ben frequentato; luci soffuse, bancone centrale e a vista, servizio puntuale ed impeccabile;carta dei vini notevole; menù variegato. Qui potete trovare piatti: vegetariani, di carne, di pesce ( cotto e crudo), della cucina romana, e ottimi fritti. Ogni commensale può scegliere ciò che maggiormente ama degustare. Degni di nota, per me: i gamberi fritti e il calamaro ripieno. Superlativi i rigatoni al ragù di polpo con pecorino, una vera e propria amatriciana di pesce. Ampia scelta anche di dolci. Cosa aggiungere in più: per una serata particolare ē il ristorante ideale. Consigliatissimo
91|2019-12-13|3. La Fata Ignorante|tigredeborgata|50|Il ristorante l’ho trovato sbirciando fra i vari social...incuriosita ho deciso di provare ...be non potevo fare scelta miglioreOttimo cibo ottimo vino Ricercatezza nei sapori e nei particolari È un grazie al titolare che ci ha accolto con eleganza e simpatia Tornerò presto sicuramente Del resto ho ancora troppe cose buone da provare 
91|2019-12-11|3. La Fata Ignorante|LaTrippa61|40|Locale tranquillo e accogliente, attenzione e cortesia del personale hanno creato sicuramente un buon clima. Decisamente una buona cucina così come la carta dei vini. Prezzi sopra la media e ci può stare, le porzioni, molto al disotto della media, ci stanno decisamente meno.
91|2019-12-11|3. La Fata Ignorante|Silvia_didda|50|Per il compleanno di mio marito cercavo un ristorante accogliente, con un atmosfera romantica e tranquilla, luci soffuse e ovviamente cibo ottimo!!! Ho trovato l enoteca/ristorante  La Fata Ignorante  che ha rispecchiato del tutto le mie esigenze. Ci ha offerto una serata perfetta, il proprietario di  casa  è preparatissimo su cibo e vini e ci ha accolto nel migliore dei modi, simpatico e mai invadente. I quadri, che rappresentano volti di donne sognanti, fanno da cornice all ambiente e sono molto belli, inoltre lumi e piante rendono il tutto davvero affascinante. Io sono vegetariana ed ho mangiato dei piatti davvero gustosi, mio marito invece ha soddisfatto il proprio gusto con piatti a base di pesce! Ottimo il vino bianco che abbiamo bevuto! !! Grazie
